"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-1","count-2","count-3","count-4","count-5","probe"
"ZNF418",0.121511527716403,0.95284254477614,0.612633853593534,0.216475823755809,0.989650689378907,0.801706799397468,0.896883224436314,0.00686233262274816,0.528357010255036,0.0133093418996624,132.425189781022,160.729192528736,142.197851485149,155.840192276423,121.283774657534,5.90309431963649,10.2492306371976,8.1044345036238,7.47870769238847,6.17681631523879,89.5263,99.9028,83.9276,99.91415,73.4336,163.4539,181.842125,193.3488,187.18325,161.204775,137,174,101,246,146,""
"ZNF700",0.677463624383286,0.186686826814201,0.81548521851543,0.168774420088045,0.904974035415684,0.994060328033302,0.950603197891021,0.214829852454196,0.0331639335440437,0.0168632516830775,343.727316788321,366.671279310345,387.248348514852,379.885339430894,330.616721917808,10.2927614614919,9.53844939033705,17.1226508485434,8.64804659920751,17.1975636640234,274.0653,284.15055,269.7784,285.58825,217.438475,391.3392,425.585325,436.1151,449.6162,382.698875,137,174,101,246,146,""
"ZFP28",0.944484112837696,0.97622472428612,0.687632187039282,0.752369677352594,0.99319988172251,0.41093289866056,0.0233246974495451,0.112289445753461,0.0073650261257926,0.183812910439863,174.223613868613,182.791614942529,166.453614851485,187.000111788618,209.900563013699,7.11119347113815,6.5736261425139,12.0993274051797,6.97856058097901,7.9420929443568,128.9765,120.60695,66.1202,111.930625,139.546575,215.036,231.1735,217.1207,237.9163,273.00985,137,174,101,246,146,"cg04783231 cg23850212"
"ZNF585A",0.980923824630269,0.499189349474261,0.771040838384537,0.975927737068904,0.999999999947226,0.729649634376253,0.98841836015845,0.999998557332046,0.768485123654513,0.999998553993956,166.587772992701,171.06702183908,181.311651485149,171.039847154472,170.67101369863,6.11329851909496,5.0366277586524,6.15947840772069,3.81570240387894,7.60368780483981,124.7633,124.276125,138.5625,135.4165,112.5219,194.8898,202.784525,228.022,202.78635,204.775925,137,174,101,246,146,"cg03524308 cg10911660"
"ZNF138",0.687041363640209,0.559998735910787,0.995399231695567,0.0703771883129227,0.693427739976227,0.960647107514612,0.0325897840427738,0.000125844007762499,0.000316178151413826,3.39645191971272e-08,329.163350364963,351.800183333333,359.080888118812,371.277236585366,277.101532876712,12.7888765827253,10.9926335293883,16.1492550542167,10.4845648556,10.7162511520499,224.9901,248.363375,243.6256,252.886875,188.98215,389.652,436.812525,470.8304,439.96535,347.466,137,174,101,246,146,""
"ZNF429",0.0275193566350898,0.886039720679598,0.425224463146955,0.874341381281311,0.12609262565357,0.999825705904619,3.34252216571684e-07,0,1.3240187390906e-08,0,221.341940875912,251.637257471264,232.307984158416,230.529996341463,161.618373287671,7.42988483984837,7.49599320322003,9.86600650873079,5.72478251822783,6.17739124544475,162.1984,178.691875,157.0284,165.941975,111.9756,264.9905,310.51485,286.2675,291.2051,210.46515,137,174,101,246,146,""
"ZNF470",0.998811119205516,0.253752324380607,0.123714786080283,0.999994082614252,0.995116449236267,0.186209062049625,0.0212334359151896,0.0282478643748363,1.54454229512879e-05,0.00411538252435473,174.709679562044,177.501128735632,150.757867326733,174.02320203252,207.173974657534,6.13106730001484,6.10912210237179,11.6413381504717,5.91574136988526,7.47113059895832,124.6025,122.4681,59.474,109.802775,143.48555,220.8263,225.00275,195.9108,222.8965,268.3931,137,174,101,246,146,""
"ZNF100",0.00455860654585383,0.63976315031974,0.408757491218719,0.765000730348415,0.0461791992804641,0.989832349534489,0.281256607468012,2.21797479049712e-07,0.0119635347325573,0.00543573898293648,270.609224087591,331.269887931034,298.148489108911,289.669122357724,234.976354794521,11.0155174089335,14.0954657951987,17.1250492217945,9.61452328989171,8.92074677910868,173.3855,200.736,173.4365,183.95085,162.293775,325.3012,416.116725,363.0055,359.562275,282.65465,137,174,101,246,146,""
"ZNF398",0.999869389994778,0.728503477213287,0.775739389174166,0.658737259537598,0.706264081841157,0.999868551877589,0.104849910007587,0.107836075809115,0.859524274120071,0.625660019829702,565.156506569343,568.213772413793,593.162975247525,589.994700406504,615.264875342466,12.8693010126874,10.4169779545183,19.7227337883271,9.67631400636433,19.2100478529308,481.7444,481.331575,450.4357,488.783225,433.9724,625.3572,630.75335,675.0769,663.747,754.3444,137,174,101,246,146,"cg00006414 cg09504196"
"ZNF498",0.976387088398679,0.30501724765617,0.577186575021044,0.925884900230731,0.99967174335103,0.627700041665978,0.286276361877009,0.0578392210023165,0.00175417005902723,0.0190663576958539,363.917395620438,357.486606896552,339.882642574257,355.639257723577,386.127179452055,6.9633920787926,7.19492750763107,10.0066908680644,6.1369739285962,8.42170364199797,301.1923,303.7304,273.3813,292.266525,313.5277,414.7479,406.332475,403.1772,405.794875,437.321125,137,174,101,246,146,""
"ZNF441",0.0431638791719661,0.774758812267006,0.672492328178089,0.788409125666516,0.270010149374451,0.99894634906378,1.10639525918721e-05,0,1.76066772161754e-07,0,219.925542335766,252.415559195402,235.436266336634,232.263255691057,160.359361643836,7.90617168167413,7.31639802948251,9.67301871098019,6.33211892411637,10.1555032452583,161.1111,183.68605,160.1093,158.236325,88.709175,272.5943,301.4217,293.5074,292.540025,201.62285,137,174,101,246,146,"cg03405173 cg18997662"
"ZNF420",0.559628800534213,0.0469793025100171,0.55215859063353,0.843562083400307,0.969965199152043,0.20657739506641,0.999936986926017,0.454162270286269,0.0301892323762962,0.75503191150845,208.689283211679,225.365303448276,243.767428712871,219.296686178862,207.196949315068,8.58837146225543,7.5320798499732,10.8033443025882,5.31019141705741,8.58643755875601,160.8474,153.2124,168.3463,167.742225,132.99705,241.3409,270.497775,287.4404,259.70565,252.13145,137,174,101,246,146,"cg03391040 cg10861017"
"ZNF763",0.069124393932956,0.879308717088502,0.00690454254556672,0.999999040071448,0.0193111409348579,0.851997678877434,0.000160823462364901,0,0.0215278571018749,1.21886902776369e-05,90.5402372262774,104.384481034483,84.7912059405941,90.3158894308943,66.6218767123288,3.33992458227253,3.18068263709318,3.48823057737931,2.96503406017333,5.121883899244,61.9029,75.82,61.6138,57.6623,34.2439,117.1118,130.968875,102.093,111.501125,80.155075,137,174,101,246,146,""
"ZNF679",0.999999089111413,0.999999989609843,0.999997736898258,0.999046290168275,0.999436944361714,0.999170096111128,6.30267406502849e-05,2.17871904251155e-05,0.000300270448855278,1.09452092587059e-05,0.0324693430656934,0.0504919540229885,0.0257079207920792,0.128868292682927,1.93685342465753,0.0206323413508999,0.0191106713620297,0.0204899779744248,0.0657920580073481,0.674965865763122,0,0,0,0,0,0,0,0,0,0,137,174,101,246,146,""
"ZNF682",0.787200734578848,0.0458454917700019,0.338896007870501,0.0780595034622197,0.595730973139123,0.942932531290724,0.33931844364283,0.925693903377246,0.810745681517502,0.987590013468379,108.811387591241,118.410353448276,135.636399009901,129.029126422764,125.1846,4.22328900777903,4.08255837916205,7.16433163849494,4.7337385280291,8.87434290865328,74.3968,81.963775,86.1095,81.947975,71.1748,128.1961,147.572925,179.0813,157.741325,141.67975,137,174,101,246,146,""
"ZNF772",0.514618818716519,0.999922411345959,0.69483477587114,0.693010064743317,0.993561132041491,0.846651522579011,0.229160490591191,0.00141839032257884,0.24283038982299,0.00219519750688768,251.567240145985,285.685156896552,254.95837029703,277.812158536585,204.584101369863,11.8976707411218,18.6659709066944,17.4569444891496,13.154167202431,10.0660279365838,149.4077,160.588225,121.6423,159.0631,122.26555,337.5599,359.780375,360.481,355.605775,281.940075,137,174,101,246,146,""
"ZNF257",0.348862915778648,0.987902470136989,0.770936407569795,0.99245919853251,0.461507470593003,0.999871053450715,0.965236333681007,0.762859267295054,0.999974148363683,0.998160748362289,67.2487919708029,80.1111706896552,71.2067188118812,70.0897020325203,72.0240150684932,4.41089758642629,4.34831504333575,6.9668435996933,3.9114423517711,5.47731010249304,33.3478,34.0922,11.7382,21.310725,21.948275,85.6847,110.492225,107.4415,98.856175,102.870525,137,174,101,246,146,""
"ZNF785",0.000162753561085971,0.0689380735583593,0.742863000661383,0.280805138741413,0.0339924010901864,0.795360902561566,0.00110984524048785,0,1.33933952817245e-09,0,252.393473722628,311.185204022989,293.125258415842,277.376705284553,197.676581506849,8.84181890648736,11.2212679204116,13.2682070026597,6.93701989395863,8.02089194072498,179.1222,209.196175,197.5515,210.56355,139.199875,300.9612,380.36175,350.8781,341.493975,242.6472,137,174,101,246,146,"cg10976172 cg12582366"
"ZNF98",0.935612081653543,0.994297985302992,0.785129497921276,0.964579708157745,0.999700782827898,0.833566626602347,5.01478983450099e-07,5.91776396707822e-06,6.04883067967243e-07,3.06766534063918e-07,25.4860124087591,29.0599971264368,23.358700990099,28.3023532520325,51.639102739726,2.56362839521824,2.43947048704875,3.48989957690563,2.76475971720463,4.30049921757495,4.861,2.685225,1.5146,1.6987,11.79375,34.8273,46.53795,34.4224,35.601025,70.1748,137,174,101,246,146,""
"ZNF786",0.995522796162459,0.985742185259064,0.999688420195251,0.987032333357388,0.999975214613062,0.999955009417827,0.998475535315209,0.957755896458836,0.933873785448368,0.917148304958971,225.519253284672,221.98508045977,220.021906930693,221.162080487805,228.310588356164,7.40729020710137,4.81866335884236,10.8233673260589,4.19563050165881,7.84083187408619,172.9585,172.7291,142.6728,175.18055,155.68035,252.8809,262.202925,253.3685,256.517975,290.410925,137,174,101,246,146,""
"ZNF517",0.00847924923131427,0.106343650926436,0.98994024243535,0.521917907083902,0.203885224444118,0.693694986005185,0.977987457284751,0.0467040616286314,0.298278505762968,0.883624072449148,259.082784671533,323.730279310345,313.676787128713,287.524683333333,270.864119863014,10.5865262398141,14.2514727339587,25.4672985387459,9.81249418856796,11.3658957724735,174.3465,195.64705,179.473,181.99145,178.04625,323.3607,390.156675,387.8386,349.630625,336.864375,137,174,101,246,146,"cg12270520 cg27449959"
"ZNF675",0.999945099028905,0.945953414083712,0.963526055043511,0.968116028102998,0.982325502773906,0.999179134535691,0.811279132186693,0.841923500414972,0.999160055117161,0.977002121114902,277.941301459854,284.94370862069,325.848002970297,311.525610162602,341.624892465753,12.439566149085,7.52106965789845,15.0550867727071,8.93492536224115,92.4037358686472,194.4012,214.827225,229.4947,221.025725,170.783625,325.8795,344.5986,411.4744,370.749325,296.625425,137,174,101,246,146,""
"ZNF860",0.0302286427266176,0.558193265199865,0.817427199254492,0.986444004166615,0.0405635777072615,0.743899858746601,0.0451780398650882,4.60658091672173e-08,0.000487268293020815,0.00235538253942769,118.921586131387,150.013474712644,137.397144554455,123.997783739837,88.1109815068493,7.73149295725496,7.77507204763588,11.1290440872527,5.89431131962082,5.76533378094227,60.4982,74.662625,66.5673,64.70075,35.484625,149.7175,209.616225,168.3007,150.8197,115.171825,137,174,101,246,146,""
"ZNF695",0.782863082835402,0.882480598946774,0.253913197862609,0.687600308994424,0.05125690211968,0.999917586839452,0,0,0,0,48.3015583941606,37.0091517241379,58.9178148514851,60.3302174796748,179.979510958904,4.82923565610533,3.08544227639473,7.40030089685192,4.4461295456226,12.856082803638,12.4022,12.979225,18.3281,21.5145,79.921725,55.352,44.83685,71.7604,75.428375,232.4555,137,174,101,246,146,""
"ZNF665",0.232527744242986,0.538122348592035,0.99863029558998,0.287415381513986,0.998591325403056,0.999997007413222,0.675837267414995,0.00423798374565698,0.0445707373429316,0.00435290144262512,44.5184503649635,51.3673183908046,50.3499881188119,50.5559520325203,39.9620821917808,1.94535249870192,2.67313816426378,2.6752875070735,1.83620318633499,2.24742036404104,30.1255,30.327575,33.2056,30.353675,20.635225,56.2458,64.08755,64.1026,66.465125,52.951475,137,174,101,246,146,""
"ZNF624",0.986447881645033,0.983416153999723,0.999978732275202,0.999958193112412,0.953570560741305,0.956085763293187,6.04583757057853e-07,0,3.42267849173794e-07,8.61208571123484e-09,139.09623649635,142.148794827586,142.795177227723,138.443691056911,104.981031506849,3.89213096715559,3.69271616514709,7.68305331417885,3.14505757104714,3.85472528922483,107.4325,108.8776,102.6811,103.6551,71.13025,163.54,167.39475,167.3514,165.77095,125.713925,137,174,101,246,146,"cg00718748 cg10583632"
"ZNF841",0.999995551737521,0.197449427675902,0.180543187511507,0.877469411724504,0.879300988945081,0.538412227511403,0.934052242045871,0.895737544902555,0.0304100803235112,0.33673421368754,274.401917518248,275.63902816092,320.429999009901,290.866316666667,259.145782191781,10.2965865754487,14.4423413726199,22.6210036635029,9.62652529702931,10.0772856136028,206.3378,183.24335,186.1269,205.7576,184.055675,321.9877,321.130325,353.0585,331.086175,323.31805,137,174,101,246,146,""
"ZNF615",0.32814358095456,0.299786055344212,0.997986393013155,0.998980840018489,0.324179700321733,0.311881029531269,0.0472784412390814,1.58289178077142e-05,7.91417980152698e-05,0.00629103432690048,298.643645985401,338.395673563218,345.576206930693,303.78805,238.038836986301,9.20085462500387,16.950474556966,31.7350889589859,9.14554779209526,9.4721088343908,231.3859,228.552,199.0924,212.614025,157.497175,359.2725,398.13055,384.6154,374.343675,299.808325,137,174,101,246,146,"cg08998501 cg15979098"
"ZNF433",0.148820600762141,0.135436511699519,0.996614319559799,0.170900256581436,0.999199502341657,0.977864422289417,0.986952799736992,0.0345561008552487,0.0385072922157452,0.036566224879815,120.651458394161,137.636020114943,140.515053465347,136.058359349594,116.758394520548,3.60966026468898,3.72005228679195,6.45572070989471,4.2781266018291,7.4750196630562,90.1804,100.8135,99.5101,98.636575,66.244525,143.7465,166.570075,165.9215,159.16925,138.345025,137,174,101,246,146,""
"ZNF595",0.975502400590927,0.242484137626422,0.494114951796022,0.956613172564048,0.999996187421574,0.468386718527973,0.0331792001215112,0.00248785448357525,2.66356738489737e-05,0.000679713191655829,241.120448905109,250.789884482759,279.261971287129,251.689075203252,192.56169109589,12.6875746681757,9.0289962152767,18.0386064433901,8.53425564263076,11.7544385320962,171.0488,189.871475,171.223,173.80765,112.88045,263.2013,275.112325,323.6934,294.486925,228.7379,137,174,101,246,146,""
"ZNF460",0.933590576201004,0.901909340312289,0.465467604656728,0.938368009840284,0.408447983074474,0.998525139052165,0.00147944613366136,1.63290447692255e-05,0.0729336844602158,0.00394793883698386,55.1776883211679,51.3517068965517,60.1086811881188,58.6721532520325,74.3314602739726,3.05448271009774,2.72237026732811,5.18014634880053,2.56983673936137,4.18760017277639,35.2667,32.15,37.4858,36.443825,44.30615,62.49,59.59975,63.3299,65.588425,95.300375,137,174,101,246,146,"cg16518291 cg25549230"
"ZNF81",0.942320923636622,0.999682839155134,0.988395074383836,0.985738345524421,0.608389704413303,0.960504506215987,0.0243921322807481,0.118779363120425,0.0817757823583202,0.000894782989553589,188.361020437956,181.090956896552,186.223581188119,192.981023577236,158.566444520548,7.00177685454597,6.45581145617076,7.58467105992545,5.68822089202041,6.62892455584334,133.8742,120.7244,128.3605,124.0624,95.314825,246.3711,246.063525,238.5738,254.87525,209.8976,137,174,101,246,146,""
"ZNF780A",0.999674055921839,0.653393417984853,0.494838294525028,0.996855278116646,0.97510324108799,0.753920451674255,0.00941191405305708,0.00949137036069025,0.000121601458312637,0.000447987235618119,366.903653284672,362.654781034483,400.845523762376,373.960353252033,292.581217123288,23.390409174644,9.26565692650797,25.863041843551,10.0210049987875,12.5590820666841,268.1696,268.65305,269.1473,267.76135,187.9195,400.0961,447.209125,481.8936,431.732725,363.908625,137,174,101,246,146,""
"ZNF461",0.81749655732009,0.0145084863650013,0.139829983583388,0.357439576635588,0.950834113548083,0.346987533874638,0.142083745292227,0.658382583766811,0.822541766729477,0.940289489658105,123.255316058394,130.222662068966,146.62659009901,134.280807723577,138.805076712329,3.27993251212855,3.24873933123754,7.29090899532859,3.18964963963993,6.47088212952682,98.5488,101.174775,109.589,103.5312,98.256375,144.0788,159.75695,159.3141,155.3564,160.0949,137,174,101,246,146,""
"ZNF181",0.0776546783072272,0.0533135496772118,0.987531638619267,0.942829366983262,0.202037722248155,0.137834877907052,0.172427086661466,8.21462933409123e-06,1.96827609235672e-05,0.00885583954070535,275.408397080292,305.736105172414,312.183734653465,283.750338617886,248.059499315068,7.86932058718634,7.30395283275799,11.4714363310285,6.62575269473805,9.26550685955331,220.6922,239.9042,232.2316,214.59565,175.8006,328.1804,367.364875,393.5385,331.6528,284.924725,137,174,101,246,146,""
"ZNF44",0.265253678951609,0.433670152322615,0.999999025261176,0.64409543966531,0.921142798751572,0.967015858130076,0.237965092091627,0.000258864162343775,0.00289988495457572,0.00177057290412885,278.451997080292,326.567218965517,325.369718811881,309.26797398374,226.888169178082,10.1353732416141,17.5495426747226,20.9763868652018,14.503253804015,18.2115136459889,203.3119,215.8607,202.6574,197.72025,144.03615,338.1883,360.517875,393.1886,348.503675,240.206575,137,174,101,246,146,"cg00733682 cg24362016"
"ZNF790",0.983418380951559,0.640139959132848,0.874187426120089,0.999893994966229,0.990690535268783,0.628130268886561,0.977074719936847,0.999992982598814,0.911239700110009,0.985619123379657,119.918522627737,122.492189655172,127.510336633663,120.57702195122,122.843182876712,2.84113274068611,2.62924162330195,4.41074803987631,2.50757183685246,4.71219976794908,95.3862,97.790725,99.2806,92.10795,86.4794,138.3704,143.17975,145.8871,148.021425,137.893325,137,174,101,246,146,"cg04803153 cg22379207"
"ZNF677",0.475073798380283,0.207357821814603,0.946466070308617,0.00949399823287811,0.468664116710932,0.97604737218371,0.067116895408404,9.79923580493036e-05,5.48801863369253e-05,0,37.1144897810219,31.2515804597701,28.3373257425743,26.135712601626,46.9081616438356,2.07688240189219,2.21658880517226,3.22560366810561,1.84356965283415,3.42861891511644,19.9913,10.6167,9.0498,10.633525,13.74135,48.5404,41.6783,32.4484,31.938575,64.008,137,174,101,246,146,"cg16708981 cg18335068"
"ZNF823",0.384808956991459,0.995913378904435,0.25851800468925,0.975505552554561,0.620025500026498,0.876361463308583,2.63608819439654e-07,0,2.02684350685267e-05,0,240.849275182482,262.259985057471,235.714268316832,247.546126422764,170.598076027397,9.17604392837728,7.53460959169458,12.1806454595694,6.81033391080435,7.74414734865724,172.6367,192.6328,140.7986,169.82955,112.012575,288.1874,315.119625,312.6545,306.07465,201.75765,137,174,101,246,146,""
"ZNF311",0.00811596006279403,0.436096137332464,0.716346237719098,0.98672087568961,0.00915342923170059,0.610531002742678,0.00238111589467638,0,4.31858353344694e-06,3.04866346251265e-05,76.828499270073,97.2270816091954,88.7745326732673,79.7265808943089,53.3914342465753,3.87056019613544,4.38081798159203,6.27085768373795,3.36891246356911,4.13982755272292,44.6747,53.25575,44.6636,39.2924,11.36665,99.2196,131.05255,124.5827,115.62665,79.625175,137,174,101,246,146,""
"ZNF347",0.925941865476573,0.981780433223441,0.999827682011626,0.947545758811367,0.999897988435542,0.999998082946767,0.999031121327728,0.805139678614785,0.931972696190769,0.833650694345242,185.120674452555,193.894626436782,191.93229009901,192.532623577236,182.234365753425,6.55370207411491,9.32390164730563,9.01835124179521,4.96341538938889,8.04098872389402,129.5238,122.65995,136.6441,135.8933,107.87265,226.4521,237.21055,254.7364,237.636325,234.125525,137,174,101,246,146,""
"ZNF273",0.999539264232741,0.999715738015734,0.994966499647684,0.697995412449659,0.784435422222776,0.645509590637116,0.00601352818537204,0.00628742134006699,0.00805293206504265,0.0763596678590872,186.797559124088,189.196425287356,184.359214851485,200.325719105691,226.786593835616,8.24626787385831,6.05124695610457,8.20207016259248,5.67695367538433,11.3991530975822,126.4617,137.33355,118.9645,137.695825,154.09105,224.5926,226.426525,240.3813,241.817825,263.549325,137,174,101,246,146,"cg05306735 cg14946299"
"ZNF84",0.169700685410232,0.00448651794356181,0.477433196666521,0.000316178383150234,0.30545507021774,0.999960899337931,0.992223450116566,0.372400101606681,0.0150135360371888,0.00169679448566917,760.812853284672,843.172586781609,909.175159405941,904.791258943089,777.734654794521,20.348137699277,20.3804926047695,33.256009736514,21.5488780146969,33.7865335506809,596.5147,695.753525,665.9895,669.354825,521.90135,896.5322,982.8435,1064.6776,1080.3818,951.32375,137,174,101,246,146,"cg09453737 cg27363310"
"ZNF667",0.0434349728161365,0.806869189749337,0.634029548286256,0.743540461476222,0.315157348153611,0.999944216788191,0,0,0,0,88.1950919708029,61.1175885057471,75.9220881188119,77.1836743902439,161.100062328767,5.38590485859471,4.95415913050627,8.97268308746485,5.07224659499439,10.0677570312522,39.2891,16.430575,13.8789,16.636,72.60945,127.5895,86.989875,102.7116,109.5988,211.45025,137,174,101,246,146,"cg03289872 cg05508084"
"ZNF649",0.987233210896225,0.39998075729717,0.638274895559314,0.866394795988183,0.480095392559596,0.0383943736157053,0.997661031764632,0.914076179963749,0.231373018946634,0.970564758389106,352.870088321168,370.014271264368,421.840177227723,321.745584552846,341.386976027397,18.8145722871781,26.5981896848763,47.8021906105317,15.9649661739794,15.8029633948492,207.6286,213.19075,144.8879,172.8678,210.178775,444.5438,436.626275,498.397,403.15585,407.709475,137,174,101,246,146,"cg01930621 cg15534084"
"ZNF248",0.991550831280819,0.022304996612577,0.0479803044106967,0.994416254476129,0.999988646324136,0.0246644243921295,0.0381200946631102,0.0823006664253483,0.991410687969405,0.0402742500282305,288.650175182482,294.619150574713,334.588154455446,293.65028902439,327.795495205479,6.72607924370263,7.44065251282855,18.1553577206943,5.49984795784683,12.1624418261957,237.7778,226.488975,229.4159,229.780025,220.167775,325.5035,347.086325,391.0572,340.79575,404.380875,137,174,101,246,146,"cg03208093 cg15799959"
"ZNF544",0.173576299903242,0.401347801383525,0.999725765514313,0.0121531749956196,0.899970268478676,0.878918014770545,0.036042913411805,0.941001601000226,0.917148692429928,0.999999902404078,666.633106569343,760.40689137931,751.745075247525,793.085963821138,792.096371917808,23.1461269896622,32.9977794863094,28.1245180581539,27.4333040922041,25.0108774158053,517.101,577.7758,568.8318,590.39785,587.972525,768.9595,827.779625,930.619,907.4807,953.547575,137,174,101,246,146,"cg14386312 cg21020710"
"ZNF251",0.0233943055126979,0.000736823950266308,0.609886008178276,0.00526527154994105,0.999002768066026,0.695150719702079,2.45346888815279e-05,0.278793003375413,0.997334882078046,0.330825959159002,438.470896350365,534.961968390805,585.287108910891,542.203696341463,597.446717123288,18.3264710908718,20.9745745112668,29.8282419589138,19.1769388698311,24.5786021858606,292.762,349.512225,394.3341,353.18265,396.725775,509.632,627.0243,678.9838,652.47935,747.41575,137,174,101,246,146,""
"ZNF607",0.978992616985945,0.406471593848242,0.686807522853919,0.963618004431868,0.999997767499778,0.668271085781988,0.00167014655440201,0.00617825346750367,0.439765334897163,0.00302129092879366,269.80277810219,280.514042528736,307.284101980198,281.422362601626,343.122573972603,13.0246651486277,8.02280912295811,16.2760728548096,8.02856449393042,21.4653880117148,198.0922,206.562375,219.5728,210.615325,212.343525,316.0223,332.650175,337.436,325.94735,383.09955,137,174,101,246,146,""
"ZNF334",0.873334068484002,0.493229930987315,0.0788189952898195,0.774282706731079,0.12930435011829,0.947715355068591,0.354827752949585,0.869762095343729,0.00851559307982097,0.00982110097371081,88.7873927007299,105.049977011494,57.4953772277228,70.4316329268293,121.169571232877,8.04426951652417,17.8096776703907,9.40014687811738,6.93132141242731,12.0427697943742,26.3173,16.38075,7.9726,12.08575,19.17435,124.549,125.647525,46.7213,78.327425,165.0502,137,174,101,246,146,""
"ZNF485",0.999998578425286,0.97048773408522,0.955471549761222,0.910544348613993,0.861809519331762,0.999990527324761,0.202021609533489,0.172278172887137,0.0697423791233467,0.00826817029744431,102.615622627737,102.914929885057,98.2991267326733,97.8013483739837,115.980973972603,4.00474842579389,3.73433327141068,5.59504052057525,3.42889103271372,4.60196306080634,71.8897,65.130475,63.823,61.394575,78.20885,125.163,138.327875,125.9405,122.726475,136.356125,137,174,101,246,146,"cg18435900 cg25692323"
"ZNF192",0.998744287789691,0.42299882550542,0.529738079633229,0.999999951385377,0.998368747773879,0.324665962460548,0.913700426178174,0.760573948000489,0.0860213373788624,0.858442599469116,460.197196350365,467.934045402299,515.694052475248,460.761795528455,435.213431506849,18.2274335293447,17.9814033769582,27.7733552422809,15.1304808394014,22.7187356696883,301.7732,309.4581,359.1698,287.698125,243.1236,611.1969,610.2569,649.5215,615.3955,542.84285,137,174,101,246,146,""
"ZNF442",0.184111462252742,0.82947319741482,0.898905244777028,0.0940479720442694,0.999878325732104,0.819481883650221,3.16178981432103e-05,0,9.71385221926191e-07,0,42.668800729927,50.647058045977,47.0791821782178,51.1288150406504,24.8844054794521,1.83143712134405,2.44838194607045,2.60987377694913,2.59888511231949,2.09908821050074,28.9326,32.734,31.2308,28.21855,11.396875,53.1444,58.69405,59.1414,63.0702,29.6989,137,174,101,246,146,"cg03809891 cg08847636"
"ZNF813",0.987870096801708,0.265275961066005,0.466662432201926,0.89714446068348,0.9947285015194,0.62014194103348,0.815382950422778,0.465173811573463,0.0215314359144624,0.199881624610078,161.239253284672,167.382896551724,189.812034653465,171.66583495935,147.23062739726,9.87616879438416,8.16059560794795,14.7125022658219,6.30889269788536,7.01879298523829,97.867,96.1834,98.3397,107.40635,84.06255,193.4342,221.202725,239.9949,218.22665,197.004275,137,174,101,246,146,""
"ZNF26",0.999999989482174,0.491459667170287,0.433752955178037,0.291036390283824,0.213687841432448,0.999999894433826,0.00107931601571609,0.000394807352085524,0.301032327971005,0.110161163420989,211.702979562044,211.547363218391,231.310997029703,231.024401219512,254.535811643836,6.44500853453257,4.8994433143932,10.1939727066143,5.02805814563743,11.5451495958209,173.5798,167.07855,174.1501,181.32255,172.33855,242.5121,246.489125,268.2063,271.478825,295.771325,137,174,101,246,146,""
"ZNF69",0.898516230047614,0.999970574124464,0.885314374313543,0.99999839463123,0.865478044717328,0.99983345406433,0.180943885409529,0.615316512344454,0.208500171384639,0.103028168940588,66.9089335766423,71.3373235632184,66.3024653465347,67.1469341463415,78.2327397260274,2.65421640636044,2.94023986424557,3.71763663572198,2.89779747950546,4.66075654624946,42.903,48.730375,40.1771,40.542975,44.2591,88.0713,87.252375,84.5309,80.643875,96.35935,137,174,101,246,146,""
"ZNF583",0.980960225338113,0.999962133386007,0.970443153493475,0.989638036715921,0.999930193788265,0.981412274489368,0.00372042006233086,0.0126023042328901,0.00682992131148641,0.00361552334687576,87.2559072992701,84.7013155172414,87.8543059405941,85.228243902439,70.3232630136986,2.81218392904823,2.60054397916089,5.26073951483329,2.66610709368839,3.26367459384397,68.4886,61.060175,47.6084,59.13065,38.12115,101.4295,110.043,122.4918,111.933475,99.033875,137,174,101,246,146,"cg12445208 cg16620731"
"ZNF568",0.14636507778921,0.699454537617588,0.944594549538055,0.808589887605791,0.581866634482195,0.992267112961166,0.727996021721873,0.00255254020435158,0.105012694587525,0.0850646384622118,147.980580291971,165.033813218391,158.942932673267,155.570610162602,138.401387671233,4.63077017720621,4.74522529348794,7.52342263962763,3.88616135627821,6.19302684609058,114.7465,125.785175,102.2448,111.734575,90.112425,178.3563,202.525025,196.3615,190.414,163.40965,137,174,101,246,146,""
"ZNF480",0.0818893428039811,0.0323789680047295,0.955559036217792,0.0427305616519557,0.999994974845083,0.959120517500518,0.141489662307172,0.99991798407539,0.930479495616689,0.99953815466119,516.637101459854,587.388683333333,608.824188118812,589.042885365854,583.61514520548,14.345077361545,25.3495136054662,22.8638426536732,13.0549318347132,20.1437832962319,404.5414,431.25375,467.8899,450.41935,417.37815,591.5981,642.3606,690.8351,660.8853,703.247375,137,174,101,246,146,"cg27480700"
